filename,width,height,class,xmin,ymin,xmax,ymax
33F2CD9A-AB7C-4DF0-8E6D-CA7A5B668BFC.jpg,500,500,vehicle,49,147,249,218
33F2CD9A-AB7C-4DF0-8E6D-CA7A5B668BFC.jpg,500,500,motorcycle,284,398,329,431
48430DE4-0B12-4591-BE35-E80A5384EDB7.jpg,500,500,vehicle,145,381,395,492
48430DE4-0B12-4591-BE35-E80A5384EDB7.jpg,500,500,truck,365,62,420,94
2FDFD46B-B08F-4889-9B56-955119241778.jpg,500,500,vehicle,31,279,306,427
2FDFD46B-B08F-4889-9B56-955119241778.jpg,500,500,car-old,235,218,285,246
210A17F3-BB48-48ED-8FD1-0BC6B13E0D69.jpg,500,500,vehicle,228,283,473,401
210A17F3-BB48-48ED-8FD1-0BC6B13E0D69.jpg,500,500,motorcycle,401,340,456,383
B450873A-74AE-424C-979C-9109DC5384E8.jpg,500,500,vehicle,122,401,327,475
B450873A-74AE-424C-979C-9109DC5384E8.jpg,500,500,taxi,427,62,477,90
1B8BBE26-34B9-47B0-B84E-F370091E7E37.jpg,500,500,vehicle,61,9,286,107
1B8BBE26-34B9-47B0-B84E-F370091E7E37.jpg,500,500,car-new,114,156,159,180
18BD633E-B48B-4681-B238-20239835B552.jpg,500,500,vehicle,84,194,349,325
18BD633E-B48B-4681-B238-20239835B552.jpg,500,500,car-old,129,303,179,338
B422CDCE-B631-43DE-9684-B779123F608D.jpg,500,500,vehicle,40,259,270,407
B422CDCE-B631-43DE-9684-B779123F608D.jpg,500,500,taxi,360,71,410,112
50A71483-4F8F-4933-AC6B-EE21C34361B6.jpg,500,500,vehicle,88,263,383,416
50A71483-4F8F-4933-AC6B-EE21C34361B6.jpg,500,500,truck,151,159,211,194
B4E9D34F-8E6C-4E21-9C12-D3E8240AFB79.jpg,500,500,vehicle,130,284,375,438
B4E9D34F-8E6C-4E21-9C12-D3E8240AFB79.jpg,500,500,disabled,168,73,228,111
E6854067-3968-4C24-8262-3E0CA04FC68D.jpg,500,500,vehicle,222,302,432,448
E6854067-3968-4C24-8262-3E0CA04FC68D.jpg,500,500,car-new,212,76,257,109
84EA9904-AAF7-4A18-837B-1CFAF8CCB876.jpg,500,500,vehicle,174,47,399,153
84EA9904-AAF7-4A18-837B-1CFAF8CCB876.jpg,500,500,taxi,58,325,118,367
2109ED2D-3B70-47DD-BE06-72917F4B3F80.jpg,500,500,vehicle,112,121,392,283
2109ED2D-3B70-47DD-BE06-72917F4B3F80.jpg,500,500,disabled,177,422,227,461
76A3EA0F-CBFA-463D-A9EF-EE8EB4DBA794.jpg,500,500,vehicle,98,89,323,237
76A3EA0F-CBFA-463D-A9EF-EE8EB4DBA794.jpg,500,500,small-truck,17,396,72,428
3CF4BA04-001B-428B-9DFB-6E3D9A94C376.jpg,500,500,vehicle,61,64,276,166
3CF4BA04-001B-428B-9DFB-6E3D9A94C376.jpg,500,500,truck,121,76,166,99
3C3B263B-83BF-4E92-9D1D-DF6384FC96DA.jpg,500,500,vehicle,219,15,489,134
3C3B263B-83BF-4E92-9D1D-DF6384FC96DA.jpg,500,500,motorcycle,376,221,421,252
4FFF2CCD-97FF-4E95-B14D-83BD090EF958.jpg,500,500,vehicle,116,338,336,456
4FFF2CCD-97FF-4E95-B14D-83BD090EF958.jpg,500,500,motorcycle,35,72,90,101
1802DCBD-8D82-4FD6-A227-85D76EEB4C76.jpg,500,500,vehicle,252,166,467,257
1802DCBD-8D82-4FD6-A227-85D76EEB4C76.jpg,500,500,motorcycle,25,357,70,384
603578F9-8B0E-4969-A189-3284CFEFB50B.jpg,500,500,vehicle,189,314,424,468
603578F9-8B0E-4969-A189-3284CFEFB50B.jpg,500,500,disabled,21,337,76,369
EA8EB238-82BD-47B6-9007-A76B96CBA55C.jpg,500,500,vehicle,199,156,474,348
EA8EB238-82BD-47B6-9007-A76B96CBA55C.jpg,500,500,taxi,133,295,178,321
253899AE-53CA-4CC5-A42E-128B02B2C30C.jpg,500,500,vehicle,98,91,308,201
253899AE-53CA-4CC5-A42E-128B02B2C30C.jpg,500,500,car-new,77,376,132,414
0A308C83-574C-480E-BCEA-D63B7003660A.jpg,500,500,vehicle,69,54,339,208
0A308C83-574C-480E-BCEA-D63B7003660A.jpg,500,500,small-truck,264,101,319,129
7E22B148-DB5C-4EEC-9744-B362E2DC7B6F.jpg,500,500,vehicle,202,133,417,249
7E22B148-DB5C-4EEC-9744-B362E2DC7B6F.jpg,500,500,car-old,263,27,313,54
1FD3DA76-DD0F-4E3C-8C7F-F9E6A65161F8.jpg,500,500,vehicle,170,118,420,217
1FD3DA76-DD0F-4E3C-8C7F-F9E6A65161F8.jpg,500,500,taxi,99,236,154,266
CF8DAF4E-F4AD-457E-AC99-4FF3D69F1BB6.jpg,500,500,vehicle,205,347,435,468
CF8DAF4E-F4AD-457E-AC99-4FF3D69F1BB6.jpg,500,500,disabled,335,321,385,359
0ADBFBCC-0C20-48E2-90AB-4B16BA7C5BA7.jpg,500,500,vehicle,235,278,495,444
0ADBFBCC-0C20-48E2-90AB-4B16BA7C5BA7.jpg,500,500,taxi,314,212,364,245
70795776-F07D-4F77-81D9-F2B5E17C74CA.jpg,500,500,vehicle,89,348,289,473
70795776-F07D-4F77-81D9-F2B5E17C74CA.jpg,500,500,disabled,206,290,251,317
8D9FAF8E-546C-4D3C-B6F8-985EF794CC02.jpg,500,500,vehicle,17,131,242,243
8D9FAF8E-546C-4D3C-B6F8-985EF794CC02.jpg,500,500,motorcycle,214,218,269,255
FA1DF61B-9A50-4D76-BA77-D9791B2C0055.jpg,500,500,vehicle,14,290,264,403
FA1DF61B-9A50-4D76-BA77-D9791B2C0055.jpg,500,500,truck,91,337,141,365
C1366AC8-18E7-4830-99B4-E7270CCB7DB3.jpg,500,500,vehicle,229,183,449,293
C1366AC8-18E7-4830-99B4-E7270CCB7DB3.jpg,500,500,taxi,118,93,163,115
85780B3F-BF9E-44C0-BD2E-3319AD027B52.jpg,500,500,vehicle,208,207,498,351
85780B3F-BF9E-44C0-BD2E-3319AD027B52.jpg,500,500,car-old,308,10,358,46
877DF760-F6B0-4967-A306-3DE1B6D7F194.jpg,500,500,vehicle,166,234,431,350
877DF760-F6B0-4967-A306-3DE1B6D7F194.jpg,500,500,taxi,127,280,177,311
61BEE823-ABAE-4C1B-A140-490A17BFA0D3.jpg,500,500,vehicle,89,168,319,249
61BEE823-ABAE-4C1B-A140-490A17BFA0D3.jpg,500,500,disabled,350,301,400,340
ED40D7D4-F64F-403A-9272-5B9D2671E41C.jpg,500,500,vehicle,71,75,321,210
ED40D7D4-F64F-403A-9272-5B9D2671E41C.jpg,500,500,small-truck,202,350,257,383
7A267577-CF67-4A6F-8D54-B19CCC21B7EB.jpg,500,500,vehicle,97,287,377,426
7A267577-CF67-4A6F-8D54-B19CCC21B7EB.jpg,500,500,taxi,180,450,235,488
D29D1861-68D5-4A6E-8198-2E7297DD486B.jpg,500,500,vehicle,228,322,493,434
D29D1861-68D5-4A6E-8198-2E7297DD486B.jpg,500,500,motorcycle,147,185,202,218
1ADA71B7-9359-44A3-AC35-1EA36E573B35.jpg,500,500,vehicle,54,345,299,483
1ADA71B7-9359-44A3-AC35-1EA36E573B35.jpg,500,500,disabled,87,280,142,318
155A1D7B-42B7-4F8A-8657-0B0901DF411D.jpg,500,500,vehicle,240,149,495,273
155A1D7B-42B7-4F8A-8657-0B0901DF411D.jpg,500,500,disabled,86,207,136,238
97E3B952-3268-4FD3-8E04-2B05C49787A5.jpg,500,500,vehicle,147,282,422,472
97E3B952-3268-4FD3-8E04-2B05C49787A5.jpg,500,500,motorcycle,241,353,301,395
0CF2C2FF-4A1F-4E1D-A922-D4FC7E1648F7.jpg,500,500,vehicle,203,14,483,193
0CF2C2FF-4A1F-4E1D-A922-D4FC7E1648F7.jpg,500,500,taxi,307,428,357,456
E7B708DB-BE1C-414F-82EB-87C5B2319976.jpg,500,500,vehicle,196,239,431,380
E7B708DB-BE1C-414F-82EB-87C5B2319976.jpg,500,500,car-old,376,387,431,424
FF122D2F-AC7B-44F3-A4F6-1FE76BFA3FBD.jpg,500,500,vehicle,14,73,259,176
FF122D2F-AC7B-44F3-A4F6-1FE76BFA3FBD.jpg,500,500,small-truck,229,333,284,369
D5773E48-B43C-4E06-8836-30B536ECCCAD.jpg,500,500,vehicle,212,282,437,462
D5773E48-B43C-4E06-8836-30B536ECCCAD.jpg,500,500,truck,228,282,283,313
4AAF00BC-85E7-44C1-A64F-58547C0F6043.jpg,500,500,vehicle,152,30,412,136
4AAF00BC-85E7-44C1-A64F-58547C0F6043.jpg,500,500,disabled,107,23,162,50
6AFC2363-7894-4054-98E1-2D02C3E8FC4B.jpg,500,500,vehicle,132,323,417,451
6AFC2363-7894-4054-98E1-2D02C3E8FC4B.jpg,500,500,motorcycle,366,191,421,223
30A1B825-4C8A-41A7-AA13-A0F3727E452B.jpg,500,500,vehicle,114,177,404,391
30A1B825-4C8A-41A7-AA13-A0F3727E452B.jpg,500,500,small-truck,303,68,363,100
51B82836-FAD2-4C43-8890-55DE244E0849.jpg,500,500,vehicle,35,194,285,330
51B82836-FAD2-4C43-8890-55DE244E0849.jpg,500,500,car-old,158,158,213,195
1DE1216F-1C2E-4801-8778-188C391F889C.jpg,500,500,vehicle,94,55,349,209
1DE1216F-1C2E-4801-8778-188C391F889C.jpg,500,500,car-old,317,52,372,82
45334A0A-7D55-43A1-AEDA-A1B1067A2F3A.jpg,500,500,vehicle,178,150,438,357
45334A0A-7D55-43A1-AEDA-A1B1067A2F3A.jpg,500,500,car-new,322,305,377,340
88ECCA01-93CB-476A-BE6A-DB877549DDF0.jpg,500,500,vehicle,143,275,368,377
88ECCA01-93CB-476A-BE6A-DB877549DDF0.jpg,500,500,disabled,127,12,182,44
8CBB557B-658F-4F00-B7F3-FE5775BEB118.jpg,500,500,vehicle,172,238,462,366
8CBB557B-658F-4F00-B7F3-FE5775BEB118.jpg,500,500,car-new,160,172,215,205
3FACCAF7-9F8E-4E36-B8FF-CBBEE5C86D83.jpg,500,500,vehicle,202,102,407,251
3FACCAF7-9F8E-4E36-B8FF-CBBEE5C86D83.jpg,500,500,car-new,277,1,327,31
0A6C281F-FF70-4428-AB80-7150DB7DAF13.jpg,500,500,vehicle,135,98,425,305
0A6C281F-FF70-4428-AB80-7150DB7DAF13.jpg,500,500,motorcycle,339,293,389,319
10783515-68C5-412F-9D46-3048312D5C90.jpg,500,500,vehicle,190,236,490,349
10783515-68C5-412F-9D46-3048312D5C90.jpg,500,500,car-new,27,9,72,33
04A4CD0F-0AE5-48CD-A417-0DE67204AD32.jpg,500,500,vehicle,179,239,414,359
04A4CD0F-0AE5-48CD-A417-0DE67204AD32.jpg,500,500,car-new,216,6,276,48
F800ADD8-14D9-4411-A5F7-86D3721AED2B.jpg,500,500,vehicle,120,161,380,310
F800ADD8-14D9-4411-A5F7-86D3721AED2B.jpg,500,500,motorcycle,11,108,71,140
C276C838-AE34-406D-AA89-7AFA08FB0124.jpg,500,500,vehicle,105,163,365,312
C276C838-AE34-406D-AA89-7AFA08FB0124.jpg,500,500,taxi,222,376,272,406
06206229-884D-4351-8B6C-19E454167CBF.jpg,500,500,vehicle,235,273,485,401
06206229-884D-4351-8B6C-19E454167CBF.jpg,500,500,taxi,360,9,410,37
B338C757-D062-4BBF-9F7D-A4D38032E094.jpg,500,500,vehicle,180,301,420,474
B338C757-D062-4BBF-9F7D-A4D38032E094.jpg,500,500,truck,110,377,170,413
27656E6B-CACB-41A4-8BDF-E1AF9B4532F2.jpg,500,500,vehicle,85,371,385,493
27656E6B-CACB-41A4-8BDF-E1AF9B4532F2.jpg,500,500,small-truck,156,429,206,459
5B54CEDA-401B-41D6-A6F8-D08AE78CAEC4.jpg,500,500,vehicle,254,9,489,141
5B54CEDA-401B-41D6-A6F8-D08AE78CAEC4.jpg,500,500,disabled,189,441,239,466
EBCF5313-1F43-4360-89A4-5AB783C31DFB.jpg,500,500,vehicle,15,102,300,289
EBCF5313-1F43-4360-89A4-5AB783C31DFB.jpg,500,500,car-old,23,87,73,122
C1D1A2BC-431D-4275-B267-7269D48B7249.jpg,500,500,vehicle,231,312,451,463
C1D1A2BC-431D-4275-B267-7269D48B7249.jpg,500,500,small-truck,88,262,143,303
368CB838-549A-452F-B5A9-5412D120D842.jpg,500,500,vehicle,204,366,404,471
368CB838-549A-452F-B5A9-5412D120D842.jpg,500,500,motorcycle,405,358,455,387
1114D031-B656-4CD0-ACEC-39F7C7A81A7A.jpg,500,500,vehicle,111,179,381,298
1114D031-B656-4CD0-ACEC-39F7C7A81A7A.jpg,500,500,car-old,407,114,452,140
F402B21D-FB0D-4D2F-883D-FBB1EE381A93.jpg,500,500,vehicle,181,156,406,248
F402B21D-FB0D-4D2F-883D-FBB1EE381A93.jpg,500,500,small-truck,296,111,346,138
DBBE65E4-09D7-4A56-874A-716A418A27CA.jpg,500,500,vehicle,24,271,234,421
DBBE65E4-09D7-4A56-874A-716A418A27CA.jpg,500,500,motorcycle,116,133,166,162
3407F8F0-82F5-4C2C-840F-59844831331B.jpg,500,500,vehicle,66,51,321,164
3407F8F0-82F5-4C2C-840F-59844831331B.jpg,500,500,disabled,143,439,188,463
9DA56259-4C3E-46E8-B5F8-DA2FCE00D8F1.jpg,500,500,vehicle,63,183,358,353
9DA56259-4C3E-46E8-B5F8-DA2FCE00D8F1.jpg,500,500,truck,96,368,156,405
08C7DC9C-217B-4C9C-84E6-B4990009F62F.jpg,500,500,vehicle,46,197,276,384
08C7DC9C-217B-4C9C-84E6-B4990009F62F.jpg,500,500,disabled,278,59,333,87
B03F1F08-33A3-4995-AE14-38465D5E5AC4.jpg,500,500,vehicle,1,362,241,477
B03F1F08-33A3-4995-AE14-38465D5E5AC4.jpg,500,500,taxi,318,245,378,289
65A791E1-E1BB-4E31-9D38-5E67A286BBC8.jpg,500,500,vehicle,178,85,468,197
65A791E1-E1BB-4E31-9D38-5E67A286BBC8.jpg,500,500,motorcycle,197,320,252,356
FFD1E4D0-201C-4BFD-8787-6D82C63D6040.jpg,500,500,vehicle,222,229,427,331
FFD1E4D0-201C-4BFD-8787-6D82C63D6040.jpg,500,500,motorcycle,321,141,376,172
87874121-CD24-4B62-A115-830B034CC739.jpg,500,500,vehicle,70,219,320,327
87874121-CD24-4B62-A115-830B034CC739.jpg,500,500,motorcycle,60,409,110,442
ADF4995F-9C3F-4C4C-8BC2-31CC8E00E606.jpg,500,500,vehicle,13,55,303,186
ADF4995F-9C3F-4C4C-8BC2-31CC8E00E606.jpg,500,500,small-truck,291,377,336,407
2B6F1C59-B07E-4044-B5A1-331E4B6F753C.jpg,500,500,vehicle,239,276,454,403
2B6F1C59-B07E-4044-B5A1-331E4B6F753C.jpg,500,500,car-new,361,370,411,399
168FE9FF-C51C-469F-9E3F-8AD7208E2ADD.jpg,500,500,vehicle,31,86,326,272
168FE9FF-C51C-469F-9E3F-8AD7208E2ADD.jpg,500,500,small-truck,151,421,206,449
B83B1007-26D3-4941-B001-3D941DD41D1E.jpg,500,500,vehicle,69,222,324,391
B83B1007-26D3-4941-B001-3D941DD41D1E.jpg,500,500,car-old,140,465,190,498
3187FF56-675F-4C3A-AE6D-F1FE723FDE89.jpg,500,500,vehicle,57,181,322,288
3187FF56-675F-4C3A-AE6D-F1FE723FDE89.jpg,500,500,car-new,332,210,382,247
82C6EABF-492D-463E-9650-59BF8DA1886B.jpg,500,500,vehicle,210,10,480,228
82C6EABF-492D-463E-9650-59BF8DA1886B.jpg,500,500,small-truck,132,255,192,287
8FB068DB-4D51-4ACE-93E3-94085F2177E9.jpg,500,500,vehicle,127,74,377,151
8FB068DB-4D51-4ACE-93E3-94085F2177E9.jpg,500,500,small-truck,127,232,177,264
359B302C-58D1-4EE1-9C8F-F16279D45075.jpg,500,500,vehicle,105,239,375,380
359B302C-58D1-4EE1-9C8F-F16279D45075.jpg,500,500,car-new,320,304,370,337
A6BBA0E9-6578-4680-B1EA-1FB177145C9F.jpg,500,500,vehicle,142,186,412,321
A6BBA0E9-6578-4680-B1EA-1FB177145C9F.jpg,500,500,disabled,349,295,394,321
CB19AE1E-0861-4E6F-AE17-B80E29C43817.jpg,500,500,vehicle,10,362,270,464
CB19AE1E-0861-4E6F-AE17-B80E29C43817.jpg,500,500,car-old,385,125,440,154
3786B06C-7AA4-48B2-A473-F324507B8DF1.jpg,500,500,vehicle,5,239,295,388
3786B06C-7AA4-48B2-A473-F324507B8DF1.jpg,500,500,car-old,129,107,174,134
A9B92B8C-78F7-40C5-970C-F193B729081E.jpg,500,500,vehicle,211,189,416,322
A9B92B8C-78F7-40C5-970C-F193B729081E.jpg,500,500,car-new,378,318,433,344
DC9CD5E0-3031-438F-92E9-C475CA02F203.jpg,500,500,vehicle,161,72,391,207
DC9CD5E0-3031-438F-92E9-C475CA02F203.jpg,500,500,taxi,144,288,199,317
0ADA36C3-5377-4FA3-9512-BE7C8DA28009.jpg,500,500,vehicle,172,26,427,197
0ADA36C3-5377-4FA3-9512-BE7C8DA28009.jpg,500,500,car-new,169,262,214,285
89D99665-7DB7-484E-B3B3-F4E94CD1567D.jpg,500,500,vehicle,214,111,479,289
89D99665-7DB7-484E-B3B3-F4E94CD1567D.jpg,500,500,disabled,311,370,361,399
A0AC0615-C6A5-4EEE-B00A-445E429DAEA8.jpg,500,500,vehicle,192,115,427,284
A0AC0615-C6A5-4EEE-B00A-445E429DAEA8.jpg,500,500,disabled,159,348,219,382
E68D1247-E240-4D38-B91C-D914BFFF586B.jpg,500,500,vehicle,246,220,451,347
E68D1247-E240-4D38-B91C-D914BFFF586B.jpg,500,500,small-truck,91,138,141,164
202EC050-5F44-4D12-840C-B0C1DBA24D3C.jpg,500,500,vehicle,166,198,436,390
202EC050-5F44-4D12-840C-B0C1DBA24D3C.jpg,500,500,car-new,351,254,396,285
3AEF9869-8EBF-4545-8A67-9048B56E0CFA.jpg,500,500,vehicle,73,27,293,145
3AEF9869-8EBF-4545-8A67-9048B56E0CFA.jpg,500,500,disabled,20,101,75,132
FE807B4B-DD74-43AF-A838-B75531DB1513.jpg,500,500,vehicle,261,41,461,128
FE807B4B-DD74-43AF-A838-B75531DB1513.jpg,500,500,motorcycle,291,258,341,285
F532D455-2B3F-4E61-B1E3-4BEE2D1C4688.jpg,500,500,vehicle,186,134,486,292
F532D455-2B3F-4E61-B1E3-4BEE2D1C4688.jpg,500,500,disabled,432,297,487,326
2BB605B1-9B42-46A4-88CF-8F5462AD231B.jpg,500,500,vehicle,88,69,388,223
2BB605B1-9B42-46A4-88CF-8F5462AD231B.jpg,500,500,car-new,135,105,185,145
AC384149-5930-4566-9CE4-A3B1120BFF8D.jpg,500,500,vehicle,87,174,357,269
AC384149-5930-4566-9CE4-A3B1120BFF8D.jpg,500,500,small-truck,120,259,165,283
B704C492-E60D-445E-9C77-6D70A6AA28EC.jpg,500,500,vehicle,74,266,349,423
B704C492-E60D-445E-9C77-6D70A6AA28EC.jpg,500,500,taxi,361,45,416,76
E0C4342A-BA42-4B7D-A6DB-03B61FEA9BB9.jpg,500,500,vehicle,80,228,305,339
E0C4342A-BA42-4B7D-A6DB-03B61FEA9BB9.jpg,500,500,car-old,275,60,325,90
8626A46C-AF8D-4826-B039-B64B2F5C2667.jpg,500,500,vehicle,22,77,257,244
8626A46C-AF8D-4826-B039-B64B2F5C2667.jpg,500,500,truck,399,256,449,293
35E09766-EB27-4958-B6E6-1C66AC2064C1.jpg,500,500,vehicle,162,314,397,473
35E09766-EB27-4958-B6E6-1C66AC2064C1.jpg,500,500,disabled,218,297,268,326
F135EB9F-172E-4DDB-BDCE-A542D7FC40A4.jpg,500,500,vehicle,52,325,342,438
F135EB9F-172E-4DDB-BDCE-A542D7FC40A4.jpg,500,500,car-new,418,310,473,342
71E1F928-5906-498D-B893-7673F2B44F0B.jpg,500,500,vehicle,190,307,480,409
71E1F928-5906-498D-B893-7673F2B44F0B.jpg,500,500,truck,71,66,131,110
1F1BC6D0-39B4-42A5-B3B2-BAB1889E7E83.jpg,500,500,vehicle,124,163,419,262
1F1BC6D0-39B4-42A5-B3B2-BAB1889E7E83.jpg,500,500,small-truck,410,1,460,32
13830D9E-18DD-4A2C-8283-4299F9C2AC47.jpg,500,500,vehicle,129,82,354,194
13830D9E-18DD-4A2C-8283-4299F9C2AC47.jpg,500,500,car-old,331,315,386,348
C78DCC8C-6723-4C00-9EFD-0AB21381D109.jpg,500,500,vehicle,52,219,297,334
C78DCC8C-6723-4C00-9EFD-0AB21381D109.jpg,500,500,car-old,8,234,63,277
F05565A5-3F07-4D9D-B676-950E68ECDD84.jpg,500,500,vehicle,22,22,257,202
F05565A5-3F07-4D9D-B676-950E68ECDD84.jpg,500,500,small-truck,268,172,313,203
37D72E62-CA47-43AB-930F-49C72D2C0221.jpg,500,500,vehicle,115,293,320,366
37D72E62-CA47-43AB-930F-49C72D2C0221.jpg,500,500,disabled,210,139,260,165
93E02511-7319-46F7-9326-192934338011.jpg,500,500,vehicle,145,250,410,372
93E02511-7319-46F7-9326-192934338011.jpg,500,500,car-new,338,9,383,33
629A0D61-1F2E-4BCB-A46B-E69749430B10.jpg,500,500,vehicle,251,134,451,229
629A0D61-1F2E-4BCB-A46B-E69749430B10.jpg,500,500,car-old,156,275,206,309
E654F39E-2DC5-4154-9738-B2A40918B4C8.jpg,500,500,vehicle,141,233,426,427
E654F39E-2DC5-4154-9738-B2A40918B4C8.jpg,500,500,motorcycle,46,62,91,87
7788A555-C01E-4151-B3EB-6B697600C10A.jpg,500,500,vehicle,49,180,289,315
7788A555-C01E-4151-B3EB-6B697600C10A.jpg,500,500,motorcycle,323,395,368,428
BE523137-E4D8-4114-B7D6-7431531D2631.jpg,500,500,vehicle,48,96,293,265
BE523137-E4D8-4114-B7D6-7431531D2631.jpg,500,500,truck,277,295,332,333
479934FD-4307-437A-9C57-25D5157C0810.jpg,500,500,vehicle,216,153,481,299
479934FD-4307-437A-9C57-25D5157C0810.jpg,500,500,car-new,382,343,432,375
F15B32A9-82E8-46CD-AE8A-FB73C8F0F37F.jpg,500,500,vehicle,149,206,384,352
F15B32A9-82E8-46CD-AE8A-FB73C8F0F37F.jpg,500,500,truck,174,125,234,156
C0083609-ED03-4317-8D83-1B9112E80445.jpg,500,500,vehicle,93,154,313,276
C0083609-ED03-4317-8D83-1B9112E80445.jpg,500,500,disabled,324,272,379,309
7741B259-F303-41FF-9D68-7B3B87FECAEA.jpg,500,500,vehicle,15,1,235,106
7741B259-F303-41FF-9D68-7B3B87FECAEA.jpg,500,500,small-truck,288,298,338,334
0C88E6D3-CD6F-42A8-9D3D-18EB7F07D8B3.jpg,500,500,vehicle,202,363,452,483
0C88E6D3-CD6F-42A8-9D3D-18EB7F07D8B3.jpg,500,500,car-new,256,157,306,188
5884EED9-5447-4F81-875C-0A30F755D0F2.jpg,500,500,vehicle,127,241,337,366
5884EED9-5447-4F81-875C-0A30F755D0F2.jpg,500,500,small-truck,15,435,70,462
E891C986-B6D0-4093-8D46-5950BF98A364.jpg,500,500,vehicle,216,232,441,307
E891C986-B6D0-4093-8D46-5950BF98A364.jpg,500,500,small-truck,231,374,281,410
0C952F5B-1161-4B58-BA54-5141A2FE676B.jpg,500,500,vehicle,71,265,311,356
0C952F5B-1161-4B58-BA54-5141A2FE676B.jpg,500,500,taxi,98,208,148,235
37070C7B-A2CA-48CA-A1FF-F53DA74990C7.jpg,500,500,vehicle,212,13,477,207
37070C7B-A2CA-48CA-A1FF-F53DA74990C7.jpg,500,500,car-old,369,125,424,163
46550B9F-AAAF-4BC4-8D0C-4A9DAF5A3186.jpg,500,500,vehicle,10,204,220,342
