filename,width,height,class,xmin,ymin,xmax,ymax
taxi_6499.jpg,500,500,taxi,53.0,72.0,329.0,235.0
truck_772374.jpg,500,500,truck,63.0,64.0,199.0,167.0
car-old_070862.jpg,500,500,car-old,79.0,65.0,364.0,250.0
disabled_990.jpg,500,500,disabled,154.0,340.0,225.0,387.0
car-new_NDZ-354.jpg,500,500,car-new,24.0,355.0,94.0,393.0
motorcycle_586971.jpg,500,500,motorcycle,169.0,65.0,428.0,218.0
small-truck_460459.jpg,500,500,small-truck,362.0,181.0,430.0,219.0
small-truck_375929.jpg,500,500,small-truck,192.0,297.0,264.0,349.0
car-old_361507.jpg,500,500,car-old,324.0,42.0,393.0,96.0
motorcycle_050687.jpg,500,500,motorcycle,230.0,228.0,294.0,269.0
disabled_487.jpg,500,500,disabled,87.0,429.0,232.0,499.0
truck_760629.jpg,500,500,truck,363.0,223.0,433.0,280.0
small-truck_034226.jpg,500,500,small-truck,123.0,145.0,405.0,387.0
small-truck_391582.jpg,500,500,small-truck,245.0,385.0,389.0,483.0
disabled_775.jpg,500,500,disabled,32.0,130.0,327.0,345.0
taxi_9976.jpg,500,500,taxi,76.0,246.0,149.0,297.0
motorcycle_324250.jpg,500,500,motorcycle,353.0,56.0,495.0,144.0
motorcycle_295580.jpg,500,500,motorcycle,46.0,298.0,120.0,354.0
small-truck_742997.jpg,500,500,small-truck,299.0,333.0,364.0,372.0
car-old_746458.jpg,500,500,car-old,79.0,104.0,374.0,337.0
small-truck_878910.jpg,500,500,small-truck,203.0,401.0,330.0,483.0
taxi_1729.jpg,500,500,taxi,381.0,392.0,448.0,449.0
disabled_394.jpg,500,500,disabled,27.0,381.0,101.0,438.0
disabled_499.jpg,500,500,disabled,18.0,148.0,163.0,252.0
disabled_404.jpg,500,500,disabled,76.0,123.0,369.0,361.0
disabled_726.jpg,500,500,disabled,229.0,0.0,369.0,68.0
truck_819845.jpg,500,500,truck,14.0,124.0,277.0,305.0
truck_016233.jpg,500,500,truck,115.0,389.0,245.0,467.0
small-truck_959162.jpg,500,500,small-truck,150.0,27.0,295.0,126.0
disabled_232.jpg,500,500,disabled,138.0,41.0,432.0,272.0
motorcycle_194066.jpg,500,500,motorcycle,196.0,122.0,263.0,159.0
car-new_GZO-175.jpg,500,500,car-new,32.0,309.0,308.0,486.0
taxi_0219.jpg,500,500,taxi,44.0,37.0,327.0,260.0
car-old_503735.jpg,500,500,car-old,147.0,184.0,441.0,395.0
disabled_795.jpg,500,500,disabled,299.0,316.0,443.0,428.0
car-new_EHF-875.jpg,500,500,car-new,161.0,347.0,298.0,473.0
car-old_038578.jpg,500,500,car-old,196.0,107.0,491.0,324.0
car-old_112528.jpg,500,500,car-old,171.0,175.0,466.0,387.0
small-truck_573614.jpg,500,500,small-truck,129.0,334.0,265.0,404.0
car-old_344469.jpg,500,500,car-old,208.0,44.0,355.0,163.0
disabled_756.jpg,500,500,disabled,137.0,81.0,418.0,252.0
car-new_AYT-662.jpg,500,500,car-new,432.0,306.0,499.0,358.0
small-truck_222811.jpg,500,500,small-truck,7.0,43.0,302.0,269.0
car-old_087284.jpg,500,500,car-old,6.0,237.0,149.0,340.0
car-new_GOH-284.jpg,500,500,car-new,160.0,50.0,453.0,239.0
disabled_894.jpg,500,500,disabled,219.0,241.0,355.0,345.0
small-truck_900252.jpg,500,500,small-truck,280.0,98.0,427.0,221.0
car-old_003276.jpg,500,500,car-old,204.0,307.0,346.0,408.0
car-old_756817.jpg,500,500,car-old,126.0,361.0,193.0,420.0
taxi_3240.jpg,500,500,taxi,217.0,240.0,479.0,397.0
small-truck_533980.jpg,500,500,small-truck,350.0,77.0,492.0,176.0
motorcycle_866855.jpg,500,500,motorcycle,88.0,32.0,226.0,158.0
